super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,opeid,institution_name,superopeid_name,multi,longitude,latitude,city,full_opeid,region,fips,cz,cfips,county,zip,tier,tier_name,type,iclevel,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
2685,Cazenovia College,Syracuse,NY,64200,28800,12.06156,0.59913445,10.443832,0.11804344,1.2596891000000001,0.014237878999999998,-5.609588099999999,-15.05931,202.66666666666669,2685,CAZENOVIA COLLEGE,CAZENOVIA COLLEGE,0,-75.85488199999999,42.932489000000004,Cazenovia,268500.0,1,36,17700,36053,Madison,13035,6,Selective private,2,1,0,4,4957.0801,7983.7173,0,0,1077,964.0,30560.0,,0.5875,0.4782608695652174,6671.0,45679.33333333334,,905.0,10289.0,0.22050001,31900.0,,7761163.0,4333403.5,0.0041493778,0.058091287,0.030082987999999998,0.0041493778,26.315790000000003,27.192982,0.0,24.122807,17.543859,3.0701754,1.7543859,0.0
3165,Oklahoma Christian University,Oklahoma City,OK,88100,36100,6.122366400000001,0.89625686,20.564335,0.0,1.2590238999999999,0.0,-2.0941031000000003,-4.0658107,374.66666666666674,3165,OKLAHOMA CHRISTIAN UNIVERSITY,OKLAHOMA CHRISTIAN UNIVERSITY,0,-97.469526,35.611412,Edmond,316500.0,3,40,33803,40109,Oklahoma,73013,6,Selective private,2,1,0,4,6038.8623,6814.4463,0,0,1962,,19120.0,,0.4875239923224568,,6581.0,,1080.0,,15253.0,0.36790001,35600.0,,16910150.0,,,,,,3.7974684,34.177215999999994,0.0,3.7974684,10.548523,26.582278999999996,21.097046,0.0
3519,Rhodes College,Memphis,TN,164400,52000,2.1719657999999997,15.42792,57.892883,22.304907,1.2574136,0.48445496,1.0032012,1.2544313999999999,341.0,3519,RHODES COLLEGE,RHODES COLLEGE,0,-89.990803,35.154405,Memphis,351900.0,3,47,5202,47157,Shelby,38112,4,Highly selective private,2,1,0,2,10686.104,13834.946000000002,0,0,2027,1553.0,41572.0,19503.0,0.7831858407079646,0.7306666666666667,8035.0,52750.95620437956,1290.0,1295.0,17008.0,0.42359999,50300.0,,25290132.0,15579049.0,0.024739584,0.042317707,0.016927084,0.013020833,26.229507,9.836065300000001,0.0,0.32786885,0.0,19.672131,43.934428999999994,0.0
7694,College Of Lake County,Chicago,IL,88400,33800,7.9248133,1.0406518,15.827456,0.25123525,1.2542963,0.019909924,0.86663812,1.5150982,1639.0,7694,COLLEGE OF LAKE COUNTY,COLLEGE OF LAKE COUNTY,0,-88.012291,42.354164000000004,Grayslake,769400.0,2,17,24300,17097,Lake,60030,9,Two-year (public and private not-for-profit),1,2,1,999,1476.4166,2923.2148,0,0,17685,14441.0,7770.0,7770.0,0.1674958540630182,0.1647058823529412,9558.0,74521.44642857143,,,3304.0,,31200.0,73.47060400000001,46557894.0,21232750.0,0.050342776,0.08385846,0.18703689999999998,0.050550517,0.0,18.565401,24.725739,40.84388,1.9409281999999999,5.4852324,1.7721519000000001,6.666666499999999
7692,Moraine Valley Community College,Chicago,IL,87200,36100,7.4572144,0.49873158,16.800831,0.19203448,1.2528741,0.014320423999999998,4.9652205,8.531184199999998,2442.666666666667,7692,MORAINE VALLEY COMMUNITY COLLEGE,MORAINE VALLEY COMMUNITY COLLEGE,0,-87.836915,41.694613000000004,Palos Hills,769200.0,2,17,24300,17031,Cook,60465,9,Two-year (public and private not-for-profit),1,2,1,999,1678.5984,2567.3386,0,0,16106,12972.0,8766.0,5822.0,0.2047619047619048,0.2194189602446483,6264.0,53477.417721518985,,,3368.0,,33000.0,903.5694599999999,40073969.0,21857136.0,0.015263645,0.05504163,0.069919825,0.050339192000000005,0.32206118,17.471819,11.513687,57.004833,4.8309178,3.5426731,0.72463769,4.5893717
2914,Catawba College,Charlotte,NC,94000,42000,5.759131900000001,1.1009105,21.742613000000002,0.13912006,1.2521857,0.0080121076,2.5272806,2.1375744,194.0,2914,CATAWBA COLLEGE,CATAWBA COLLEGE,0,-80.48275100000001,35.691443,Salisbury,291400.0,3,37,900,37159,Rowan,28144,6,Selective private,2,1,0,4,4327.6221,5846.5889,0,0,1298,1342.0,27360.0,,0.5263157894736842,0.4425675675675675,6342.0,45737.81333333333,,995.0,18575.0,0.59420002,36600.0,,8035231.0,5598638.0,0.006046863299999999,0.15721844,0.015117158,0.012849583999999999,12.54902,35.686275,0.0,6.2745099,1.1764706,14.90196,29.411765999999997,0.0
4004,John Tyler Community College,Richmond,VA,79900,29900,9.314249,0.33906385,13.443335000000001,0.0,1.2521456,0.0,1.8239787,2.1112769,835.3333333333335,4004,JOHN TYLER COMMUNITY COLLEGE,JOHN TYLER COMMUNITY COLLEGE,0,-77.40791899999999,37.346253999999995,Chester,400400.0,3,51,2400,51041,Chesterfield,23831,9,Two-year (public and private not-for-profit),1,2,1,999,1576.0912,1956.3317,0,0,10103,5238.0,4150.0,951.0,0.1418604651162791,0.103448275862069,6497.0,45358.40625,,,5234.0,,33800.0,,19876295.0,9818302.0,0.021000382,0.23520428,0.021573118999999998,0.0011454753999999999,0.0,15.384615,28.784119,24.565758,6.203474,7.9404468999999995,7.6923075,9.429280300000002
3209,Western Oregon University,Eugene,OR,86900,40800,5.7862887,0.66857296,21.63822,0.77579421,1.2520498,0.044889692,0.90083086,1.6432488,683.6666666666666,3209,WESTERN OREGON UNIVERSITY,WESTERN OREGON UNIVERSITY,0,-123.23830900000002,44.852235,Monmouth,320900.0,4,41,38901,41053,Polk,97361,5,Selective public,1,1,1,4,3574.9451,5729.9067,0,0,5263,4729.0,9105.0,3342.0,0.4443231441048036,0.31671159029649604,6100.0,46792.12658227848,1015.0,980.0,15105.0,0.11800000000000001,38500.0,12.706703,34573658.0,17887108.0,0.029040705,0.01333016,0.043084979,0.015710546000000002,11.417323,10.761155,1.7060366999999999,7.7427820999999994,12.467191999999999,7.4803147,48.425194,0.0
1700,Judson University,Chicago,IL,83000,35900,6.1773849,1.2225868999999998,20.258167,0.0,1.2514249,0.0,-2.7679709999999997,-7.1848011,158.0,1700,JUDSON UNIVERSITY,JUDSON UNIVERSITY,0,-88.291336,42.061754,Elgin,170000.0,2,17,24300,17089,Kane,60123,6,Selective private,2,1,0,4,5375.6899,8144.1934,0,0,1066,1111.0,27530.0,13825.0,0.5,0.4809160305343511,6071.0,47927.49019607843,1135.0,,17064.0,0.2931,37000.0,,10469932.0,5525484.0,0.0054005398,0.04050405,0.043204319000000005,0.028802881000000002,7.2202168,46.209385,0.0,4.693141000000001,20.938629000000002,3.2490973,17.689531,0.0
6788,Tompkins Cortland Community College,Elmira,NY,58900,27200,14.997766,0.18442045,8.3348341,0.019826185,1.2500391000000002,0.0029734847999999996,1.108542,-0.63964063,593.0,6788,TOMPKINS CORTLAND COMMUNITY COLLEGE,TOMPKINS CORTLAND COMMUNITY COLLEGE,0,-76.287586,42.502006,Dryden,678800.0,1,36,18100,36109,Tompkins,13053,9,Two-year (public and private not-for-profit),1,2,1,999,3276.438,3561.9346,0,0,5490,2674.0,5491.0,2847.0,0.2215962441314554,0.1985111662531018,6766.0,49905.032786885255,,,7024.0,,29900.0,606.3089,20155292.0,8609036.0,0.022438295,0.037771128,0.019446522,0.029917726000000002,2.088167,33.410675,11.600928,29.698376,11.13689,8.1206493,3.4802785000000003,0.46403712
3086,Oberlin College,Lorain,OH,127100,38900,4.1793933,7.7537189,29.863446999999997,2.263541,1.2481108,0.09460227199999999,-1.9232249,-5.4380684,657.3333333333334,3086,OBERLIN COLLEGE,OBERLIN COLLEGE,0,-82.21679499999999,41.291992,Oberlin,308600.0,2,39,15100,39093,Lorain,44074,2,Other elite schools (public and private),2,1,0,1,11647.067,24666.25,0,0,2894,2928.0,48682.0,25355.0,0.8865836791147994,0.7745358090185677,9872.0,71586.53231939164,1355.0,1362.0,10774.0,0.69590002,38400.0,,66822262.0,29464670.0,0.065060243,0.071256451,0.034079175,0.062994838,47.275406,0.0,0.0,8.2474232,0.58910161,19.734903,24.153168,0.0
2249,Davenport University,Grand Rapids,MI,55800,23400,20.412642,0.27058142,6.102111799999999,0.19345127,1.2456023,0.039488517,-11.78081,-21.408476,949.0,2249,DAVENPORT UNIVERSITY,DAVENPORT UNIVERSITY,0,-85.533519,42.850013,Grand Rapids,224900.0,2,26,12200,26081,Kent,49512,6,Selective private,2,1,0,5,6516.6812,2740.9392,0,0,7356,2322.0,15072.0,,0.4428044280442804,0.2416666666666667,6090.0,53126.18518518518,,,17354.0,0.082999997,29900.0,,31014911.0,13809000.0,0.02840657,0.07412339,0.049711495999999994,0.027075011,0.0,90.579712,6.521739,0.0,2.6570047999999997,0.24154589999999998,0.0,0.0
2983,Wilkes Community College,North Wilkesboro,NC,53200,25000,13.640115,0.26877198,9.1120901,0.0,1.2428995,0.0,4.1175885,0.79380918,378.0,2983,WILKES COMMUNITY COLLEGE,WILKES COMMUNITY COLLEGE,0,-81.182994,36.136617,Wilkesboro,298300.0,3,37,601,37193,Wilkes,28697,9,Two-year (public and private not-for-profit),1,2,1,999,4309.6533,5559.8032,0,0,2753,2127.0,2444.0,918.0,0.3181818181818182,0.2566666666666667,5089.0,37305.27692307693,,,4923.0,,24300.0,1024.0673,13675024.0,7921234.0,0.0009402915,0.034790784,0.010343206,0.0009402915,0.0,30.211478999999997,16.918428,15.105741,10.574017999999999,18.731117,0.0,8.4592142
2341,College Of Saint Benedict,St. Cloud,MN,106800,47300,2.5961447,2.550045,47.799686,0.0,1.240949,0.0,-0.13157211,-2.8886485,446.66666666666674,2341,COLLEGE OF SAINT BENEDICT,COLLEGE OF SAINT BENEDICT,0,-94.319888,45.561792,Saint Joseph,234100.0,2,27,21400,27145,Stearns,56374,6,Selective private,2,1,0,3,6009.7061,10174.049,0,0,2051,2024.0,39402.0,17241.0,0.8159851301115242,0.7735470941883767,8036.0,50904.67910447762,1120.0,1180.0,17144.0,0.2446,47600.0,,20161075.0,11708906.0,0.017786561,0.0049407114000000005,0.01284585,0.032608695,22.746779999999998,15.879828,10.515021,8.7982836,4.9356222,9.2274675,27.896996,0.0
2985,Wingate University,Charlotte,NC,86600,40700,6.8655610000000005,2.1723676,18.071832999999998,0.088031501,1.2407327,0.006043855999999999,0.98393756,4.714191400000001,232.0,2985,WINGATE UNIVERSITY,WINGATE UNIVERSITY,0,-80.44305,34.986064,Wingate,298500.0,3,37,900,37179,Union,28174,6,Selective private,2,1,0,4,5020.3535,7850.6792,0,0,2009,1283.0,26300.0,13050.0,0.5305164319248826,0.4380664652567976,7232.0,40113.9875,1008.5,1030.0,13086.0,0.207,37000.0,,17726265.0,6707188.0,0.005089058499999999,0.12044105,0.015267176,0.019508058,10.810811,25.225225,0.0,27.927927,9.4594593,4.9549551,21.621622,0.0
3213,Portland Community College,Portland,OR,72400,26500,11.20102,0.68527293,11.064582000000001,0.23990208,1.2393459999999998,0.026871482000000002,3.4341195,2.6896644,3639.666666666667,3213,PORTLAND COMMUNITY COLLEGE,PORTLAND COMMUNITY COLLEGE,0,-122.730876,45.438154,Portland,321300.0,4,41,38801,41051,Multnomah,97219,9,Two-year (public and private not-for-profit),1,2,1,999,2760.7517,3413.9094,0,0,32411,24209.0,3592.0,1530.0,0.1916599839615076,0.1042253521126761,6859.0,52359.42401960785,,,7292.0,,33100.0,,114428321.0,59643692.0,0.083811805,0.041637406,0.045602877,0.018546822,2.1121631,24.180626,17.989803,36.635104999999996,5.389658,5.1711583,1.4566643,7.0648217
2491,Moberly Area Community College,Moberly,MO,59600,26400,13.825664000000002,0.42937306,8.9605598,0.0075227073,1.2388569,0.0010400643,1.1392182,-2.6105359,620.6666666666666,2491,MOBERLY AREA COMMUNITY COLLEGE,MOBERLY AREA COMMUNITY COLLEGE,0,-92.45506400000001,39.418607,Moberly,249100.0,2,29,26101,29175,Randolph,65270,9,Two-year (public and private not-for-profit),1,2,1,999,1300.3729,1743.9105,0,0,5710,2938.0,4170.0,2140.0,0.1882951653944021,0.3424657534246575,4907.0,32898.15517241379,,,7233.0,,27800.0,216.56602,9737462.0,3824634.0,0.0054458817,0.040844113,0.009870660500000001,0.0013614704000000002,0.0,13.793103,14.827585999999998,45.172413,19.655172,4.4827585,0.0,2.0689653999999997
5006,Walla Walla Community College,Kennewick,WA,62000,30100,12.521098,0.20175339,9.8788443,0.0,1.2369398,0.0,0.53009123,-0.60469103,538.0,5006,WALLA WALLA COMMUNITY COLLEGE,WALLA WALLA COMMUNITY COLLEGE,0,-118.276505,46.078557,Walla Walla,500600.0,4,53,39100,53071,Walla Walla,99362,9,Two-year (public and private not-for-profit),1,2,1,999,2488.2134,4163.8413,0,0,5109,4568.0,4376.0,1761.0,0.3746223564954683,0.3468013468013468,5822.0,45931.39361702128,,,5444.0,,31400.0,365.09148999999996,19264671.0,12882893.0,0.018388791,0.055385288,0.089098074,0.0024080561,0.0,7.9113926999999995,32.594936,31.487340999999997,1.8987342,15.506329999999998,0.63291138,9.968354199999998
3848,Edgewood College,Madison,WI,93300,40500,5.9073353,2.2895298,20.91234,0.038593613,1.2353621000000001,0.0022798539,0.15752661,-1.3290727,217.33333333333331,3848,EDGEWOOD COLLEGE,EDGEWOOD COLLEGE,0,-89.422884,43.057059,Madison,384800.0,2,55,23100,55025,Dane,53711,6,Selective private,2,1,0,4,3325.8091,5392.481,0,0,1998,2062.0,25590.0,12450.0,0.5662251655629139,0.3809523809523809,5576.0,44938.585365853665,925.0,,17017.0,0.2344,40900.0,,17288007.0,5606230.0,0.013157895,0.013815788999999998,0.015131579,0.03618421,11.504424,28.318584,17.699116,1.7699115,2.6548672000000004,4.424778900000001,33.628319,0.0
2058,Anne Arundel Community College,Baltimore,MD,91100,36000,6.2969222,0.66581202,19.617638,0.23876818,1.2353073,0.015035046000000002,0.47929037,0.45571002,2218.666666666667,2058,ANNE ARUNDEL COMMUNITY COLLEGE,ANNE ARUNDEL COMMUNITY COLLEGE,0,-76.51222299999999,39.049813,Arnold,205800.0,3,24,11302,24003,Anne Arundel,21012,9,Two-year (public and private not-for-profit),1,2,1,999,2252.5859,3845.0366,0,0,16463,11761.0,6650.0,3694.0,0.1562189054726368,0.1705756929637527,6769.0,55528.16742081448,,,12448.0,,38800.0,195.65768,64188614.0,29938320.0,0.029419268,0.11631664,0.022957232,0.007312303399999999,0.92748737,26.053963,12.816189,46.205734,4.5531197,4.3844857,0.84317034,4.215851799999999
1495,Jacksonville University,Jacksonville,FL,85000,43700,7.648841900000001,2.8818426,16.14102,0.05579029,1.234601,0.0042673112,2.2304487,-1.1654853,259.0,1495,JACKSONVILLE UNIVERSITY,JACKSONVILLE UNIVERSITY,0,-81.60458,30.353227,Jacksonville,149500.0,3,12,7600,12031,Duval,32211,6,Selective private,2,1,0,4,9663.0479,6036.4932,0,0,3425,2049.0,31370.0,15510.0,0.3820998278829604,0.4356164383561644,6923.0,48828.107142857145,,1046.5,17657.0,0.52630001,47700.0,,22606560.0,17437594.0,0.030319735,0.1427784,0.045755237000000004,0.040242556,11.704834,29.007633000000002,9.4147587,4.8346057,0.0,19.847328,21.628498,3.5623410000000004
3218,Chemeketa Community College,Eugene,OR,66100,27600,13.103221000000001,0.20230168,9.4084663,0.15399159,1.2328122,0.020177858,1.5637156,3.8866334000000005,1746.333333333333,3218,CHEMEKETA COMMUNITY COLLEGE,CHEMEKETA COMMUNITY COLLEGE,0,-122.978076,44.978654999999996,Salem,321800.0,4,41,38901,41047,Marion,97305,9,Two-year (public and private not-for-profit),1,2,1,999,3391.7854,3813.7709999999997,0,0,12111,9650.0,4230.0,1710.0,0.1195530726256983,0.245,6353.0,51421.10666666667,,,7251.0,,29700.0,,43922584.0,31671828.0,0.028497408999999998,0.0086010359,0.07440414299999999,0.010259068,0.0,14.148682,21.46283,42.925659,6.5947242,5.7553954,1.6786571,7.434052900000001
1290,Sierra College,Sacramento,CA,85900,30900,7.8219109,0.74635082,15.743535999999999,0.30791095,1.2314453,0.024084521,1.9693753,0.43734157,2786.333333333334,1290,SIERRA COLLEGE,SIERRA COLLEGE,0,-121.211688,38.790773,Rocklin,129000.0,4,6,37400,6061,Placer,95677,9,Two-year (public and private not-for-profit),1,2,1,999,1274.0281,2116.1255,0,0,18374,17517.0,1150.0,356.0,0.2886823400765446,0.3601532567049808,7123.0,52509.40211640212,,,7555.0,,29500.0,,39111301.0,29937200.0,0.03956157,0.010846606000000002,0.069989152,0.0038248559,2.1578298,10.357583,4.562268700000001,58.26140600000001,4.0690508,9.8027124,5.2404437,5.5487051
1999,University Of Louisville,Louisville,KY,87400,39800,7.4549479000000005,0.97449476,16.502937,0.41146901,1.2302853999999999,0.030674802,-1.2198957000000001,-5.0442443,2299.0,1999,UNIVERSITY OF LOUISVILLE,UNIVERSITY OF LOUISVILLE,0,-85.760412,38.216862,Louisville,199900.0,3,21,13101,21111,Jefferson,40292,5,Selective public,1,1,1,3,5756.4346,13208.296,0,0,15954,19771.0,10432.0,3447.0,0.5346809353943718,0.3296703296703297,9373.0,65314.60972222222,1130.0,,9908.0,0.2888,37700.0,25451.772999999997,261812000.0,122889000.0,0.025442477,0.13149889,0.012721238999999999,0.022331305,11.196713,16.281457999999997,13.662045,7.3446326,11.350797,15.048793,25.115562,0.0
2108,Washington College,Easton,MD,120900,51500,3.3713830000000002,5.5321708,36.491436,8.0140581,1.2302661,0.27018461,-0.9497959,-3.1068056,251.33333333333331,2108,WASHINGTON COLLEGE,WASHINGTON COLLEGE,0,-76.06878,39.217329,Chestertown,210800.0,3,24,19902,24029,Kent,21620,6,Selective private,2,1,0,3,6628.4658,12517.691,0,0,1483,1225.0,42592.0,21300.0,0.6820987654320988,0.6987179487179487,7927.0,57951.49367088608,,1150.0,17805.0,0.33450001,48300.0,,16112009.0,8145812.5,0.015450643,0.034334764,0.009442060300000001,0.069527894,21.653543,12.598425,0.0,3.5433072999999995,3.9370079,17.716535999999998,40.551182,0.0
2993,Mayville State University,Grand Forks,ND,68300,40000,8.0179062,0.13688622,15.339428,0.0061038174,1.2299011,0.00048939837,1.3099836999999999,-1.4191916,115.6666666666667,2993,MAYVILLE STATE UNIVERSITY,MAYVILLE STATE UNIVERSITY,0,-97.322554,47.505415,Mayville,299300.0,2,38,26704,38097,Traill,58257,5,Selective public,1,1,1,5,2991.8391,6126.3018,0,0,1036,776.0,6489.0,3182.0,0.3604651162790697,0.4210526315789474,5460.0,36796.55555555556,,,8954.0,,34000.0,22.735825,6237112.0,2628901.0,0.0025773195,0.0064432989,0.0077319588,0.032216493,0.84745765,34.745762,0.0,5.932203299999999,0.0,6.7796612000000005,51.694916,0.0
1887,Simpson College,Des Moines,IA,80800,48800,3.0970447,0.5250079000000001,39.682274,0.0,1.2289778,0.0,0.50739247,-5.604728700000001,310.0,1887,SIMPSON COLLEGE,SIMPSON COLLEGE,0,-93.56347099999999,41.365503000000004,Indianola,188700.0,2,19,27501,19181,Warren,50125,6,Selective private,2,1,0,3,5004.7896,7099.9219,0,0,1712,1912.0,32550.0,15150.0,0.6493506493506493,0.6635514018691588,6312.0,50102.16666666666,,,16667.0,0.1198,45800.0,,13379464.0,9337958.0,0.0083682006,0.0073221759,0.010983263,0.011506276000000001,13.411078,21.574345,0.0,12.827988000000001,5.5393586,18.367348,28.279884000000003,0.0
1133,California Lutheran University,Los Angeles,CA,110600,50900,3.2132387000000002,3.2230727999999997,38.238021999999994,0.19291237,1.2286788,0.0061987345,-0.31109819,-4.0134511,300.0,1133,CALIFORNIA LUTHERAN UNIVERSITY,CALIFORNIA LUTHERAN UNIVERSITY,0,-118.878924,34.224565999999996,Thousand Oaks,113300.0,4,6,38300,6111,Ventura,91360,6,Selective private,2,1,0,4,4648.2378,7661.8345,0,0,2888,2766.0,37140.0,17200.0,0.7004716981132075,0.7030567685589519,9597.0,52973.43636363637,1100.0,1045.0,22038.0,0.51980001,52900.0,,30512854.0,13774063.0,0.04790749,0.017621145,0.11618943,0.036894273,6.5445027,26.96335,0.0,15.706806,3.6649214999999997,14.921466,32.198952,0.0
2308,Olivet College,Lansing,MI,66600,34700,12.720069,0.22979905,9.642004,0.0,1.2264696000000002,0.0,-3.1953148999999996,-6.0529785,140.0,2308,OLIVET COLLEGE,OLIVET COLLEGE,0,-84.923891,42.442890999999996,Olivet,230800.0,2,26,11700,26045,Eaton,49076,6,Selective private,2,1,0,4,3012.3687,4176.0425,0,0,1115,1022.0,23801.0,13382.0,0.4340659340659341,0.3153526970954357,5258.0,40600.91666666666,915.0,,16117.0,0.48519999,34100.0,,4627864.0,2854182.0,0.045035824,0.19140226,0.019447288,0.065506652,11.206896,18.103448999999998,0.0,19.827587,4.3103447,19.827587,26.724138,0.0
26,University Of Colorado System,Denver,CO,128200,48300,3.7007682,8.2355862,33.117989,1.3700237,1.2256198999999999,0.050701406,0.34395286,-0.36490682,6414.666666666668,1370,UNIVERSITY OF COLORADO BOULDER,UNIVERSITY OF COLORADO SYSTEM,1,-105.270823,40.008781,Boulder,137000.0,4,8,28900,8013,Boulder,80309,5,Selective public,1,1,1,3,4771.0576,12817.367,0,0,48326,49755.0,9537.6387,3071.1389,0.5752182818580093,0.5660763643371779,9471.7119,64700.46481911131,1136.2921,1165.0,11813.776000000002,0.14849794,53648.348,7114.6196,301497273.63857967,162719814.9653301,0.06712383799999999,0.026558535,0.070961647,0.02418481,14.131591,18.948488,1.2915969999999999,4.2242818,0.0,25.528033999999998,35.876007,0.0
56,"Sullivan University, Sullivan College Of Technology And Design And Spencerian College",Louisville,KY,60900,27700,14.749363,0.35207286,8.3027401,0.10939868,1.2246013,0.016135609,5.234134200000001,10.352321,875.3333333333335,4619,SULLIVAN UNIVERSITY,"SULLIVAN UNIVERSITY, SULLIVAN COLLEGE OF TECHNOLOGY AND DESIGN AND SPENCERIAN COLLEGE",1,-85.670489,38.212824,Louisville,461900.0,3,21,13101,21111,Jefferson,40205,10,Four-year for-profit,3,1,0,999,2154.0264,4141.5547,0,0,4760,4279.0,19692.668,10482.755,0.3708059889608414,0.9069566955424376,6280.6655,28735.574404090767,,,22786.154,0.16949999,30627.354,,17938952.46491597,5949377.591727039,0.0023369947,0.15213586,0.005288493399999999,0.016900929,11.119403,26.343284999999998,13.507463000000001,0.0,4.7014923,22.835821,0.0,21.492537
3557,Concordia University Texas,Austin,TX,91300,40400,5.3078008,1.5256581,23.048796,6.2775044,1.2233841,0.33319744,-0.68643904,2.0069916,102.5,3557,CONCORDIA UNIVERSITY TEXAS,CONCORDIA UNIVERSITY TEXAS,0,-97.83570300000001,30.420232000000002,Austin,355700.0,3,48,31201,48453,Travis,78726,6,Selective private,2,1,0,4,4237.979,4274.6006,0,0,1531,795.0,26960.0,12580.0,0.34375,0.3966942148760331,6269.0,31602.473684210534,1015.0,990.0,20982.0,0.53149998,41000.0,,11718302.0,3093094.0,0.007751938000000001,0.045219637,0.13436693,0.027131783,3.9215686,47.058823,0.0,7.8431372999999995,0.0,1.9607843,39.215687,0.0
3799,Walla Walla University,Kennewick,WA,94100,39000,6.095779900000001,2.0258698,20.047722,2.1273873,1.2220651000000002,0.12968086,-0.93897319,-4.1502762,319.0,3799,WALLA WALLA UNIVERSITY,WALLA WALLA UNIVERSITY,0,-118.389555,46.048088,College Place,379900.0,4,53,39100,53071,Walla Walla,99324,6,Selective private,2,1,0,5,6964.021,8890.2412,0,0,1686,1795.0,25866.0,15444.0,0.4593023255813954,0.4417808219178082,4638.0,40090.28467153285,1080.0,,19231.0,0.071400002,45800.0,,16423889.0,10938839.0,0.047468353,0.020253165,0.050000000999999995,0.018354431,9.469697,15.909091,15.530303,1.8939394,9.090909,28.409090000000003,17.045454,2.6515152000000004
3991,Greenville Technical College,Greenville,SC,64600,26800,14.796117,0.25838691,8.2589388,0.0,1.2220023000000002,0.0,2.6586013,5.9954147,1966.0,3991,GREENVILLE TECHNICAL COLLEGE,GREENVILLE TECHNICAL COLLEGE,0,-82.371178,34.826212,Greenville,399100.0,3,45,8300,45045,Greenville,29607,9,Two-year (public and private not-for-profit),1,2,1,999,2802.4463,3447.8406,0,0,13448,10786.0,4442.0,1630.0,0.0877293577981651,0.1083086053412463,5269.0,39581.66260162602,,,8238.0,,28700.0,,48439047.0,27179504.0,0.013072501,0.18737252,0.01603931,0.012979788999999999,0.06944444799999999,17.291667999999998,29.166665999999996,10.972222,6.736111200000001,8.333333999999999,0.0,27.430555
